trial_num,timestamp,event_type,vehicle1_id,vehicle2_id,v1_x,v1_y,v1_velocity,v1_heading,v1_pred_x,v1_pred_y,v1_pred_velocity,v1_pred_heading,v2_x,v2_y,v2_velocity,v2_heading,v2_pred_x,v2_pred_y,v2_pred_velocity,v2_pred_heading,relative_distance,relative_velocity_magnitude,relative_velocity_x,relative_velocity_y,relative_position_x,relative_position_y,b_plane_xi,b_plane_zeta,b_plane_miss_distance,b_plane_cov_xx,b_plane_cov_xy,b_plane_cov_yy,b_plane_mahalanobis_distance,b_plane_chi2_threshold,b_plane_confidence_level,v1_ukf_uncertainty_x,v1_ukf_uncertainty_y,v1_ukf_uncertainty_v,v1_ukf_uncertainty_heading,v1_ukf_position_uncertainty,v1_ukf_velocity_uncertainty,v1_ukf_cov_trace,v1_ukf_cov_det,v1_ukf_predicted_uncertainty_x,v1_ukf_predicted_uncertainty_y,v1_ukf_predicted_position_uncertainty,v1_ukf_predicted_cov_trace,v2_ukf_uncertainty_x,v2_ukf_uncertainty_y,v2_ukf_uncertainty_v,v2_ukf_uncertainty_heading,v2_ukf_position_uncertainty,v2_ukf_velocity_uncertainty,v2_ukf_cov_trace,v2_ukf_cov_det,v2_ukf_predicted_uncertainty_x,v2_ukf_predicted_uncertainty_y,v2_ukf_predicted_position_uncertainty,v2_ukf_predicted_cov_trace,combined_position_uncertainty,combined_velocity_uncertainty,combined_cov_trace,combined_predicted_cov_trace,time_to_closest_approach,closest_approach_distance,detection_confidence,detection_result,actual_crash_distance,crash_occurred,matched_to_crash,time_to_crash,is_false_positive,is_missed_crash
1,43.72300000000019,crash,2,37,-9395616.599091036,3348140.4589488395,11.84736418813996,-0.0023764341994121836,-9395615.455078125,3348140.497314453,0.33900670124421595,0.0018150350448138397,-9395616.506672349,3348140.4569694037,15.586532609725687,-0.0010160798468641103,-9395614.763183594,3348140.424133301,1.340972022851929,-0.004989163826280674,0.09243988289773986,3.7392141164728447,-3.7391938292965445,-0.012317295987335788,-0.09241868741810322,0.001979435794055462,-0.0681344629830026,0.0,0.0681344629830026,0.002318497695106825,0.0,1e-09,2.002290127689024,9.21034037197618,0.99,0.06155184605723012,0.03246814960975273,0.21557652935667637,0.012720158070777119,0.06959030458428991,0.21557652935667637,0.05147785292294975,1.925315031053021e-11,0.07710035716070963,0.03398665079172006,0.08425887197409727,0.06384617634330546,0.061558366366961575,0.03253157198242928,0.21549509231958922,0.01271971824839825,0.06962568236948952,0.21549509231958922,0.051447661691563965,1.931976471266244e-11,0.07711357945612636,0.03410188716446022,0.0843175120880229,0.06380468459288074,0.09844057160313162,0.30481367230375056,0.009690546137551284,0.014209000351061206,0.0,0.09243988289773986,0.0,False,0.09243988289773986,True,False,0.0,False,False
1,43.77400000000019,crash,2,37,-9395616.596108295,3348140.4531245264,11.964246298866385,-0.0007588690017550863,-9395615.411865234,3348140.48638916,0.4032774177248939,-0.0055244085357344375,-9395616.496357968,3348140.457488131,15.842721391066972,0.0017981534377370762,-9395614.7734375,3348140.426147461,1.2863719793967903,-0.009713258271176528,0.09984572484028295,3.878634858076363,-3.878452924627899,-0.037566923354817566,-0.09975032694637775,-0.0043636043556034565,-0.052815345424718704,0.0,0.052815345424718704,0.002318206392425107,0.0,1e-09,1.203284022271314,9.21034037197618,0.99,0.06154859440730311,0.03246304047880668,0.21554281937789438,0.012720159402828,0.06958504487778494,0.21554281937789438,0.051462587911248296,1.9231007133485122e-11,0.07709368421359102,0.03398090663255671,0.08425044902666946,0.06383318181642014,0.06154867792022906,0.03253078100493189,0.21550010138684564,0.012719742447663725,0.06961674702626466,0.21550010138684564,0.051448577012194574,1.9306313046452916e-11,0.07709432039390925,0.03409853111039576,0.08429854127376914,0.06380617073221022,0.09843053356130035,0.304793373751977,0.009688569937162276,0.014204382222080788,0.0,0.09984572484028295,0.0,False,0.09984572484028295,True,False,0.0,False,False
1,43.77400000000019,detection,2,37,-9395616.596108295,3348140.4531245264,11.964246298866385,-0.0007588690017550863,-9395615.349365234,3348140.4677734375,0.4928794564984855,-0.008021929224355517,-9395616.496357968,3348140.457488131,15.842721391066972,0.0017981534377370762,-9395614.64038086,3348140.4232177734,1.4989029117568862,-0.0015669920399830062,0.09984572484028295,3.878634858076363,-3.878452924627899,-0.037566923354817566,-0.09975032694637775,-0.0043636043556034565,-0.045686720686756624,0.0,0.045686720686756624,0.00231810061986951,0.0,1e-09,0.9004253004458505,9.21034037197618,0.99,0.06154859440730311,0.03246304047880668,0.21554281937789438,0.012720159402828,0.06958504487778494,0.21554281937789438,0.051462587911248296,1.9231007133485122e-11,0.07710613563662469,0.03397843092871912,0.08426084453167615,0.06382040191801916,0.06154867792022906,0.03253078100493189,0.21550010138684564,0.012719742447663725,0.06961674702626466,0.21550010138684564,0.051448577012194574,1.9306313046452916e-11,0.07722016651297989,0.034109344096411656,0.08441801627010524,0.06382848759496147,0.09843053356130035,0.304793373751977,0.009688569937162276,0.014226291392171053,0.0,0.09984572484028295,0.99,True,0.0,False,False,0.0,False,False
1,43.84100000000019,crash,2,37,-9395616.588323988,3348140.457573292,12.012470528177099,0.0012480139155679965,-9395615.349365234,3348140.4677734375,0.48703535097592976,-0.008079461947545497,-9395616.493134147,3348140.4541801075,15.963362393448874,0.0020471696446700918,-9395614.64038086,3348140.4232177734,1.4989029117568862,-0.001859426255435892,0.09525029983313198,3.950907363909561,-3.9508677697702144,-0.017687961604673008,-0.09518984146416187,0.003393184393644333,-0.04535988243884498,0.0,0.04535988243884498,0.0023180610724619554,0.0,1e-09,0.887603419646143,9.21034037197618,0.99,0.06155483879410276,0.03245946666261983,0.21551227988040356,0.012720139791752159,0.06958890109054537,0.21551227988040356,0.05144995989056082,1.9226433385210845e-11,0.07710613563662469,0.03397843092871912,0.08426084453167615,0.06382039981308393,0.06161152682994089,0.03253151464769497,0.21552672061817782,0.012719651615645769,0.06967266094810587,0.21552672061817782,0.051467836521239194,1.9397000644148945e-11,0.07722016651297989,0.034109344096411656,0.08441801627010524,0.06382848749728895,0.0984728126874592,0.3047906003794662,0.009696894838579426,0.014226291392171053,0.0,0.09525029983313198,0.0,False,0.09525029983313198,True,False,0.0,False,False
1,43.892000000000195,crash,2,37,-9395616.586596826,3348140.4601632487,11.939723093021913,-0.0002863663972182104,-9395615.28930664,3348140.4670410156,0.5490781291446183,0.0014379807901150343,-9395616.490438176,3348140.4583637295,16.244760322060113,-0.0004376392463022685,-9395614.666259766,3348140.4099731445,1.3376207206165418,0.007873367638808304,0.09617548645735587,4.305037744530997,-4.305036162936856,0.0036902089975671833,-0.09615864977240562,0.0017995191738009453,-0.06476064811678896,0.0,0.06476064811678896,0.0023195133306110082,0.0,1e-09,1.8081127144898923,9.21034037197618,0.99,0.061558069734245456,0.032458656987475264,0.215491329490281,0.01272011753705451,0.06959138138330638,0.215491329490281,0.05144127483848213,1.9227466097970628e-11,0.07711255800123715,0.03397946291199822,0.08426713773044642,0.06380829539937287,0.06156401895313647,0.0325306982412067,0.21555902529910484,0.012719666307861704,0.06963027184869089,0.21555902529910484,0.051475858056606066,1.9352502513143864e-11,0.07712466744636952,0.03410542666656604,0.08432908428781616,0.06382495303914171,0.09844457892926049,0.3047986326632535,0.009691335120559398,0.014212344958103628,0.0,0.09617548645735587,0.0,False,0.09617548645735587,True,False,0.0,False,False
1,43.9430000000002,crash,2,37,-9395616.588683724,3348140.456419826,12.007430622851773,-0.0019158452767006398,-9395615.30444336,3348140.467163086,0.46739530042395927,-0.0004557625713488278,-9395616.48528674,3348140.4588227677,16.46089910128899,-0.0013604435664340416,-9395614.708740234,3348140.41204834,1.1605810369364917,-0.002057751392840146,0.10342490218170107,4.453475323687646,-4.453475281877335,-0.0006102477991128778,-0.10339698381721973,-0.002402941696345806,-0.053245206216581624,0.0,0.053245206216581624,0.00231659121646054,0.0,1e-09,1.2238033041400829,9.21034037197618,0.99,0.06155298551712478,0.032454527849677034,0.2154783360166887,0.01272012310500277,0.06958495817356532,0.2154783360166887,0.05143478122834426,1.9216895927907918e-11,0.07710235779938318,0.03397360366754477,0.0842554409185752,0.06379729378036057,0.06155498329937219,0.032528293352126945,0.2155721720001382,0.012719744768509627,0.0696211594085305,0.2155721720001382,0.05148025908522121,1.933581784771065e-11,0.0771063896880294,0.03409347591985579,0.0843075348413179,0.06383524359810794,0.09843359305341266,0.30479874447474054,0.00968917224140485,0.014206739755403548,0.0,0.10342490218170107,0.0,False,0.10342490218170107,True,False,0.0,False,False
1,43.995000000000196,crash,2,37,-9395616.592029454,3348140.4582013576,11.854714602831791,-0.0023052118639565362,-9395615.303710938,3348140.472229004,0.4264146985442494,-0.012433281091034587,-9395616.474527715,3348140.4596913424,16.531953320361495,0.0005289231333570303,-9395614.6640625,3348140.4108276367,1.1580550610087812,-0.02540677818524273,0.11751118593430492,4.677406996057698,-4.677267903015814,-0.03607173668610378,-0.11750173941254616,-0.0014899848029017448,-0.04028436292762321,0.0,0.04028436292762321,0.0023232051469268358,0.0,1e-09,0.6985306048547467,9.21034037197618,0.99,0.06154435427772314,0.032455994311831854,0.21546737461904816,0.012720138670576548,0.06957800737468385,0.21546737461904816,0.0514290905632555,1.9206263429554274e-11,0.07708537685287381,0.033974594096115814,0.08424030133223291,0.06378914429639755,0.06155286327560486,0.03252842898614351,0.2155710412899957,0.012719782815782295,0.06961934838629191,0.2155710412899957,0.05147952038746559,1.932581544252398e-11,0.07710299799067782,0.03409228315546397,0.08430395049997837,0.06384030980727322,0.09842739852278656,0.30479019565609106,0.009687952779963448,0.014203584438448203,0.0,0.11751118593430492,0.0,False,0.11751118593430492,True,False,0.0,False,False
1,43.995000000000196,detection,2,37,-9395616.592029454,3348140.4582013576,11.854714602831791,-0.0023052118639565362,-9395615.324951172,3348140.4685668945,0.35065991615556413,-0.021113105103722773,-9395616.474527715,3348140.4596913424,16.531953320361495,0.0005289231333570303,-9395614.619140625,3348140.4100341797,1.1551012645941228,-0.005883323495254444,0.11751118593430492,4.677406996057698,-4.677267903015814,-0.03607173668610378,-0.11750173941254616,-0.0014899848029017448,-0.05906538960924753,0.0,0.05906538960924753,0.002316094770728338,0.0,1e-09,1.5062942560831027,9.21034037197618,0.99,0.06154435427772314,0.032455994311831854,0.21546737461904816,0.012720138670576548,0.06957800737468385,0.21546737461904816,0.0514290905632555,1.9206263429554274e-11,0.07713827066213304,0.03397331612958033,0.08428819021419845,0.06379249221004141,0.06155286327560486,0.03252842898614351,0.2155710412899957,0.012719782815782295,0.06961934838629191,0.2155710412899957,0.05147952038746559,1.932581544252398e-11,0.07714287148118001,0.034084924952264534,0.08433744559425169,0.06384547230193255,0.09842739852278656,0.30479019565609106,0.009687952779963448,0.01421730373894826,0.0,0.11751118593430492,0.99,True,0.0,False,False,0.0,False,False
1,44.0620000000002,crash,2,37,-9395616.592185324,3348140.461158558,12.052100822403835,-0.0016888187011357173,-9395615.324951172,3348140.4685668945,0.35829571714566555,-0.02110343703225226,-9395616.475490106,3348140.4619588056,16.694083073552452,0.0008243512346677222,-9395614.619140625,3348140.4100341797,1.1515485534036998,-0.006038949172989305,0.11669796164086604,4.642119127662387,-4.641993765821626,-0.03411559001631581,-0.11669521778821945,-0.0008002477698028088,-0.05907239848277441,0.0,0.05907239848277441,0.0023160965074209756,0.0,1e-09,1.5066506301990745,9.21034037197618,0.99,0.06157023388166262,0.03245509826256443,0.21546983110640677,0.01272016100748475,0.06960048206352704,0.21546983110640677,0.05143327771655514,1.9241533864244604e-11,0.07713827066213304,0.03397331612958033,0.08428819021419845,0.06379249283188576,0.06157279954690721,0.032522976298587226,0.21556627992332708,0.012719795267979022,0.06963442849167417,0.21556627992332708,0.05147956786300359,1.9340377711299442e-11,0.07714287148118001,0.034084924952264534,0.08433744559425169,0.06384547141196258,0.09845395235762469,0.30478856467558896,0.009693180734837433,0.01421730373894826,0.0,0.11669796164086604,0.0,False,0.11669796164086604,True,False,0.0,False,False
1,44.1130000000002,crash,2,37,-9395616.590152763,3348140.4616847625,11.87647324509715,0.001307889353214974,-9395615.284179688,3348140.4771728516,0.4038838208653033,-0.012363301697860152,-9395616.47182692,3348140.4620445464,16.927184045127916,-0.0023025776135570542,-9395614.514404297,3348140.4161376953,1.2503943399060518,0.00015412438552786512,0.11832638952613814,5.050970220858158,-5.05067608503461,0.054509229084418236,-0.11832584254443645,-0.0003597838804125786,-0.06574957943775696,0.0,0.06574957943775696,0.0023182767716961547,0.0,1e-09,1.8647502528695086,9.21034037197618,0.99,0.061554063366342206,0.03245982112264049,0.21548035374738345,0.012720157743836264,0.06958838052592896,0.21548035374738345,0.05143612796834708,1.9233880128241628e-11,0.07710630043440596,0.03397996041327056,0.08426161211588767,0.0637890715941983,0.06159342851550452,0.032526347381911284,0.21557539467661582,0.012719754104741037,0.06965424402219389,0.21557539467661582,0.051486256644767095,1.9377498701613677e-11,0.07718384589118427,0.03409297739636278,0.08437817949151892,0.0638502916326664,0.09845941506288174,0.30480245018876767,0.009694256414524823,0.014219696450671292,0.0,0.11832638952613814,0.0,False,0.11832638952613814,True,False,0.0,False,False
1,44.1640000000002,crash,2,37,-9395616.595166845,3348140.461290727,11.856801129176922,0.0025140092587455517,-9395615.239013672,3348140.47076416,0.458443921925209,-0.005070808198297527,-9395616.467155848,3348140.4611524926,17.065418730243383,0.0015774523949059326,-9395614.505615234,3348140.4232788086,1.146055440272903,-0.009565778318574303,0.1280110721857599,5.208634638319545,-5.208633837561607,0.0028882019370672224,-0.12801099754869938,0.00013823434710502625,-0.0382684390068317,0.0,0.0382684390068317,0.002315802443426524,0.0,1e-09,0.6323827095772141,9.21034037197618,0.99,0.061547775496734326,0.03245582813799864,0.2154878382858805,0.012720141369766532,0.0695809560779364,0.2154878382858805,0.051438319894308346,1.922257209806918e-11,0.07709318543724133,0.033975747798986794,0.08424791201781345,0.06379129587042483,0.06156133296105534,0.03252320819377447,0.21558239820123234,0.012719778865688407,0.06962439793030542,0.21558239820123234,0.05148511997574424,1.9337087843468225e-11,0.07711979765229268,0.03408677372322039,0.08431708802365388,0.06384391549379334,0.09843305458979332,0.304812694721392,0.00968906623587723,0.014207082012149833,0.0,0.1280110721857599,0.0,False,0.1280110721857599,True,False,0.0,False,False
1,44.2150000000002,crash,2,37,-9395616.593505735,3348140.458003347,11.92222152763209,0.0012165745444055786,-9395615.258789062,3348140.4661865234,0.38833451487880666,0.005355413793608932,-9395616.46337068,3348140.460569772,17.14523220645989,0.004137847314062831,-9395614.458496094,3348140.4182128906,1.1195832818630151,-0.005755701411203518,0.13016035785654254,5.223177667349006,-5.222872723349392,-0.05643988294028632,-0.130135053768754,-0.0025664251297712326,-0.03864241064880213,0.0,0.03864241064880213,0.0023152855915192162,0.0,1e-09,0.6449467427345941,9.21034037197618,0.99,0.0615495416844071,0.032449570982022766,0.21549089332615928,0.012720157267665446,0.06957960001665647,0.21549089332615928,0.0514394482458982,1.9218058743280022e-11,0.07709610319769014,0.03396630118452463,0.08424677290215173,0.06379433133769453,0.06156747586030229,0.03252214208717882,0.2155811183862557,0.012719794829783002,0.06962933153310862,0.2155811183862557,0.05148525559492813,1.9339218399526248e-11,0.07713202996154346,0.034083761896338084,0.08432705894903905,0.0638486162201816,0.09843558578189827,0.3048139493382397,0.009689564548225454,0.014208571615421432,0.0,0.13016035785654254,0.0,False,0.13016035785654254,True,False,0.0,False,False
1,44.2150000000002,detection,2,37,-9395616.593505735,3348140.458003347,11.92222152763209,0.0012165745444055786,-9395615.336425781,3348140.459350586,0.229325164877082,-0.0036502466302863468,-9395616.46337068,3348140.460569772,17.14523220645989,0.004137847314062831,-9395614.502929688,3348140.4342651367,0.9392527399613755,0.014251584802877915,0.13016035785654254,5.223177667349006,-5.222872723349392,-0.05643988294028632,-0.130135053768754,-0.0025664251297712326,-0.04177728559904511,0.0,0.04177728559904511,0.0023189431499126296,0.0,1e-09,0.7526452695012988,9.21034037197618,0.99,0.0615495416844071,0.032449570982022766,0.21549089332615928,0.012720157267665446,0.06957960001665647,0.21549089332615928,0.0514394482458982,1.9218058743280022e-11,0.0770837859010504,0.033958456775099524,0.08423233841812347,0.06379321742562302,0.06156747586030229,0.03252214208717882,0.2155811183862557,0.012719794829783002,0.06962933153310862,0.2155811183862557,0.05148525559492813,1.9339218399526248e-11,0.07711136005886433,0.03406984826435364,0.08430252908948759,0.06384392921228602,0.09843558578189827,0.3048139493382397,0.009689564548225454,0.01420200324626918,0.0,0.13016035785654254,0.99,True,0.0,False,False,0.0,False,False
1,44.2820000000002,crash,2,37,-9395616.588744847,3348140.4567787084,12.063615719013786,0.0010669711586996954,-9395615.336425781,3348140.459350586,0.2260541449286393,-0.0036314069472496158,-9395616.461016916,3348140.46114498,17.198576371524148,-0.0008142533052507327,-9395614.502929688,3348140.4342651367,0.9352620660938555,0.014078702781034735,0.12780253823424623,5.135032148381489,-5.134961817884999,0.026875523708266236,-0.12772793136537075,-0.004366271663457155,-0.04151856153482139,0.0,0.04151856153482139,0.002318806804859775,0.0,1e-09,0.7433956758743396,9.21034037197618,0.99,0.0615434933219198,0.03244509053036092,0.21548712013865404,0.012720176233350774,0.06957216016330457,0.21548712013865404,0.05143678729884672,1.9202093015375535e-11,0.0770837859010504,0.033958456775099524,0.08423233841812347,0.06379321536552315,0.06155721151059274,0.032518332055926885,0.21557198934673716,0.012719900723052846,0.06961847605815122,0.21557198934673716,0.051479810673973454,1.9320444956663787e-11,0.07711136005886433,0.03406984826435364,0.08430252908948759,0.06384393401319827,0.09842264819871428,0.3048048253170551,0.009687017678447877,0.01420200324626918,0.0,0.12780253823424623,0.0,False,0.12780253823424623,True,False,0.0,False,False
1,44.3340000000002,crash,2,37,-9395616.59014409,3348140.460117543,12.034183842252103,-0.0006646211876087,-9395615.35522461,3348140.4607543945,0.18721706879296107,0.004685399755658182,-9395616.456043126,3348140.4553466938,17.270276441030315,0.0007855577340199936,-9395614.561523438,3348140.4447631836,0.7552501963509712,0.004108390797341599,0.13418580263184293,5.236134335658801,-5.236089927904164,-0.021564970799878975,-0.13410096429288387,0.0047708493657410145,-0.01910097240140858,0.0,0.01910097240140858,0.0023127335836612382,0.0,1e-09,0.1577558043247639,9.21034037197618,0.99,0.06156845401985787,0.03244243471558443,0.21548863019888972,0.012720185945270475,0.06959300324508427,0.21548863019888972,0.05144033897614642,1.9231946575076813e-11,0.07713349729238532,0.0339540072406818,0.08427604055871803,0.06379895355672258,0.06154676410273919,0.03251242741071612,0.21555157707011816,0.012719971864821314,0.06960648035675493,0.21555157707011816,0.05146934216931225,1.9291459423344476e-11,0.07708990568332032,0.03405385523151571,0.08427644163342596,0.06383559663800434,0.09842889925385542,0.3047914567739866,0.00968824820832562,0.014204969626646937,0.0,0.13418580263184293,0.0,False,0.13418580263184293,True,False,0.0,False,False
1,44.385000000000204,crash,2,37,-9395616.592400812,3348140.457893422,12.138869704466657,0.0011302797421479263,-9395615.341552734,3348140.466491699,0.21555560490378411,-0.00335550101925719,-9395616.461183017,3348140.454633922,17.172772331463968,-0.003525621323562083,-9395614.560058594,3348140.44720459,0.707869346239022,0.0034403657477923844,0.13125827186111047,5.034351445960111,-5.033803652176946,0.07426488248625936,-0.13121779449284077,0.0032595000229775906,-0.02430060336005282,0.0,0.02430060336005282,0.002311539070610365,0.0,1e-09,0.2554658630566357,9.21034037197618,0.99,0.0615583585358162,0.03243946504957691,0.21549542326720156,0.012720184507414554,0.06958268748996992,0.21549542326720156,0.05144183094133985,1.9220760827888348e-11,0.0771131768023286,0.033950500763282244,0.08425602968704862,0.06379623135350423,0.06154713455067235,0.03250121558259655,0.2155234777304181,0.012720023712211176,0.06960157171892732,0.2155234777304181,0.051456547241998225,1.926834566246625e-11,0.0770907037273724,0.03403675450126576,0.08427026319029117,0.06382575756448315,0.09841813442690224,0.30477638836058873,0.0096861291840718,0.014200555796785759,0.0,0.13125827186111047,0.0,False,0.13125827186111047,True,False,0.0,False,False
1,44.437000000000204,crash,2,37,-9395616.585459355,3348140.456242264,12.168162022182791,0.004945796085998461,-9395615.29296875,3348140.4775390625,0.2942304601892829,0.009504354151886218,-9395616.456468351,3348140.458172503,17.243717363400773,-0.0009222480252214566,-9395614.505371094,3348140.4451904297,0.7688407803507289,-0.0074840179029251885,0.1290054454533377,5.0762670418679905,-5.075696829757874,0.07608398478701793,-0.1289910040795803,-0.0019302391447126865,-0.018156390513701277,0.0,0.018156390513701277,0.0023153375768652463,0.0,1e-09,0.14237859730689623,9.21034037197618,0.99,0.061574512955553246,0.03245564971939062,0.21550951925949785,0.0127201791259143,0.0696045245973376,0.21550951925949785,0.0514509456928766,1.9265973713319538e-11,0.077145542198191,0.03397005944873007,0.084293532492138,0.06380548049966898,0.06154558128247379,0.03249762566363852,0.2154942361130585,0.012720041048389483,0.06959852188927265,0.2154942361130585,0.05144351949139488,1.925429560273138e-11,0.0770877756065165,0.03403284252044628,0.08426600452129042,0.06381293110797252,0.0984314182240251,0.30476567833240426,0.00968874409359294,0.014206159137985262,0.0,0.1290054454533377,0.0,False,0.1290054454533377,True,False,0.0,False,False
1,44.437000000000204,detection,2,37,-9395616.585459355,3348140.456242264,12.168162022182791,0.004945796085998461,-9395615.270996094,3348140.4829101562,0.3152617048181128,0.022367653896253614,-9395616.456468351,3348140.458172503,17.243717363400773,-0.0009222480252214566,-9395614.537353516,3348140.4536743164,0.667571276469971,-0.006579169917472427,0.1290054454533377,5.0762670418679905,-5.075696829757874,0.07608398478701793,-0.1289910040795803,-0.0019302391447126865,-0.005408435897007887,0.0,0.005408435897007887,0.002324905711326346,0.0,1e-09,0.012581662434540569,9.21034037197618,0.99,0.061574512955553246,0.03245564971939062,0.21550951925949785,0.0127201791259143,0.0696045245973376,0.21550951925949785,0.0514509456928766,1.9265973713319538e-11,0.07709406341743512,0.033999563587531194,0.0842583226652067,0.06380562137885296,0.06154558128247379,0.03249762566363852,0.2154942361130585,0.012720041048389483,0.06959852188927265,0.2154942361130585,0.05144351949139488,1.925429560273138e-11,0.0771142013735968,0.034020971211031946,0.08428538743833063,0.0638035975206804,0.0984314182240251,0.30476567833240426,0.00968874409359294,0.014203491473983587,0.0,0.1290054454533377,0.99,True,0.0,False,False,0.0,False,False
1,44.506000000000206,crash,2,37,-9395616.58270453,3348140.4626576407,12.075183776840479,0.0011791002751519487,-9395615.270996094,3348140.4829101562,0.3137970889220014,0.02228171073829799,-9395616.458488708,3348140.4589723297,17.474726128225957,0.0018439204097442994,-9395614.537353516,3348140.4536743164,0.6640240248816554,-0.006699485300600827,0.12427047780892617,5.399550987634251,-5.399521037915269,-0.01798413668847816,-0.12421582080423832,0.003685310948640108,-0.005273362742709454,0.0,0.005273362742709454,0.0023250283802360027,0.0,1e-09,0.011960436634916895,9.21034037197618,0.99,0.061548181031257275,0.03247966980417443,0.21551801328426998,0.012720208296773313,0.06959243880512177,0.21551801328426998,0.05145292528795669,1.9262662693354436e-11,0.07709406341743512,0.033999563587531194,0.0842583226652067,0.06380562898716391,0.061558812506475796,0.032489784698190666,0.21547519275068397,0.012720058301661069,0.06960656224051168,0.21547519275068397,0.05143643208108429,1.9260359510341274e-11,0.0771142013735968,0.034020971211031946,0.08428538743833063,0.06380359256648402,0.09842855808040085,0.3047582201367884,0.009688181045786844,0.014203491473983587,0.0,0.12427047780892617,0.0,False,0.12427047780892617,True,False,0.0,False,False
1,44.55700000000021,crash,2,37,-9395616.583949767,3348140.459657195,12.098548033024734,0.0005877355749979481,-9395615.33618164,3348140.489379883,0.18039487619535066,0.0038012785675505256,-9395616.454239512,3348140.458568406,17.584393669411487,0.0018934618851452903,-9395614.535888672,3348140.434448242,0.6255390705482569,0.005631634235896854,0.12971482476403073,5.485878695409576,-5.485816204249904,-0.026184612615888184,-0.1297102551907301,0.0010887891985476017,-0.06003106612101743,0.0,0.06003106612101743,0.0023117575817811703,0.0,1e-09,1.5588697223388597,9.21034037197618,0.99,0.061540355609057414,0.03247012781354003,0.21551334674064723,0.012720192629562574,0.06958106472824967,0.21551334674064723,0.05144933049260449,1.9234479889241853e-11,0.07707792481961656,0.03398729710260728,0.08423860670048716,0.06380596212157714,0.06155394977913435,0.03248141937357223,0.21546712352955041,0.01272007456177812,0.06959835729335907,0.21546712352955041,0.0514318129568898,1.924796038603848e-11,0.07710431523315937,0.034009509197633986,0.08427171615339492,0.06379308112046073,0.09841471387272809,0.3047492148397646,0.009685455906650937,0.014197865002277722,0.0,0.12971482476403073,0.0,False,0.12971482476403073,True,False,0.0,False,False
1,44.60800000000021,crash,2,37,-9395616.583760742,3348140.4623600757,12.002675124516529,-0.000679372567972214,-9395615.337402344,3348140.4795532227,0.18377095867253956,-0.002326739273826206,-9395616.451587362,3348140.461669762,17.333400213628046,-0.001015016364538264,-9395614.524658203,3348140.440246582,0.6044925645255717,0.0028491401490100543,0.13217518255141222,5.330727287491142,-5.330718930073015,0.009439394254302892,-0.13217337988317013,0.0006903135217726231,-0.04345917843153557,0.0,0.04345917843153557,0.002310783176953787,0.0,1e-09,0.8173420201344224,9.21034037197618,0.99,0.06155322804804536,0.03246109470569305,0.21550396038683925,0.012720188982852937,0.06958823573440164,0.21550396038683925,0.051446282702798524,1.9234881188411343e-11,0.0771032399208531,0.03397598477219132,0.08425720828233518,0.0638070834536898,0.061544756326996644,0.032479697237356484,0.21546056367551755,0.01272009026444565,0.06958942278809141,0.21546056367551755,0.051427742959687134,1.923432331618917e-11,0.07708600337794223,0.034006590447518484,0.08425378395448703,0.0637865832408941,0.09841346613450004,0.30473793896032064,0.009685210316606387,0.01419797725818219,0.0,0.13217518255141222,0.0,False,0.13217518255141222,True,False,0.0,False,False
1,44.66000000000021,crash,2,37,-9395616.588072889,3348140.458720073,12.049139169369175,-0.0005748784316583987,-9395615.283203125,3348140.469543457,0.28952189184201416,0.005091307953421165,-9395616.450909311,3348140.4605170786,17.55597941674277,0.0014267768561556325,-9395614.578125,3348140.452819824,0.4871165213553468,0.000409441332159588,0.13717534854805882,5.506917200099235,-5.506824369122565,-0.03197524646744706,-0.1371635776013136,-0.001797005534172058,-0.012175326557396332,0.0,0.012175326557396332,0.00231073311670412,0.0,1e-09,0.06415218430360245,9.21034037197618,0.99,0.061560734350716406,0.032460300878712635,0.2154988531282068,0.012720180117008177,0.06959450514901322,0.2154988531282068,0.0514449538287176,1.9243109335796452e-11,0.07711820589854568,0.033975791458992155,0.0842708258312176,0.06380533221267792,0.061561755880612225,0.03247217935278864,0.21546194060117813,0.01272011488362969,0.06960094984282734,0.21546194060117813,0.05142994138930211,1.9250210596835252e-11,0.07711993516771204,0.03399460812215497,0.08427999633157914,0.06378817287151958,0.09842605024057297,0.3047353007893868,0.009687687365959794,0.014204689867926402,0.0,0.13717534854805882,0.0,False,0.13717534854805882,True,False,0.0,False,False
